Republic of Korea, Death rates (period 1x1), 	Last modified: 09 Dec 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2016          61             0.003094        0.008537        0.005770
  2016          62             0.003190        0.008666        0.005886
  2016          63             0.003390        0.009268        0.006256
  2016          64             0.003861        0.011114        0.007391
  2016          65             0.004093        0.010763        0.007329
  2016          66             0.004572        0.012742        0.008518
  2016          67             0.005274        0.013462        0.009214
  2016          68             0.005683        0.014763        0.010011
  2016          69             0.006788        0.016968        0.011601
  2016          70             0.006907        0.017120        0.011699
  2016          71             0.008956        0.020587        0.014276
  2016          72             0.009440        0.022160        0.015131
  2016          73             0.011324        0.027267        0.018381
  2016          74             0.013643        0.030291        0.020913
  2016          75             0.015725        0.032906        0.023050
  2016          76             0.018049        0.038939        0.026751
  2016          77             0.021459        0.043313        0.030368
  2016          78             0.024244        0.049445        0.034265
  2016          79             0.028124        0.055933        0.038855
  2016          80             0.033748        0.063429        0.044781
  2016          81             0.038689        0.071260        0.050331
  2016          82             0.045479        0.078607        0.056868
  2016          83             0.052271        0.088177        0.064040
  2016          84             0.061678        0.101900        0.074070
  2016          85             0.069007        0.106981        0.079916
  2016          86             0.082720        0.120898        0.093146
  2016          87             0.092783        0.138569        0.104858
  2016          88             0.105223        0.150808        0.116710
  2016          89             0.120704        0.171085        0.132824
  2016          90             0.137552        0.185763        0.148798
  2016          91             0.153259        0.203887        0.164946
  2016          92             0.160072        0.220859        0.173783
  2016          93             0.199672        0.253943        0.211384
  2016          94             0.203720        0.243257        0.212010
  2016          95             0.217145        0.260271        0.226006
  2016          96             0.251471        0.295933        0.260392
  2016          97             0.259489        0.318143        0.270640
  2016          98             0.271743        0.312050        0.278719
  2016          99             0.304278        0.350847        0.311835
  2016         100             0.356139        0.376539        0.359349
  2016         101             0.384294        0.396260        0.386182
  2016         102             0.412825        0.416585        0.413402
  2016         103             0.441551        0.435248        0.440609
  2016         104             0.470662        0.452160        0.467841
  2016         105             0.498902        0.477560        0.495664
  2016         106             0.527782        0.536708        0.529073
  2016         107             0.563735        0.650685        0.574582
  2016         108             0.617247        0.859784        0.641103
  2016         109             0.703833        1.542857        0.736607
  2016         110+            0.944606              .        0.944606
  2017           0             0.002407        0.003009        0.002716
  2017           1             0.000225        0.000228        0.000227
  2017           2             0.000121        0.000137        0.000129
  2017           3             0.000098        0.000120        0.000109
  2017           4             0.000123        0.000129        0.000126
  2017           5             0.000086        0.000146        0.000117
  2017           6             0.000073        0.000133        0.000104
  2017           7             0.000073        0.000111        0.000092
  2017           8             0.000054        0.000072        0.000063
  2017           9             0.000046        0.000088        0.000068
  2017          10             0.000070        0.000099        0.000085
  2017          11             0.000038        0.000039        0.000039
  2017          12             0.000110        0.000102        0.000106
  2017          13             0.000064        0.000135        0.000101
  2017          14             0.000081        0.000095        0.000088
  2017          15             0.000084        0.000128        0.000107
  2017          16             0.000156        0.000248        0.000204
  2017          17             0.000133        0.000286        0.000213
  2017          18             0.000141        0.000312        0.000230
  2017          19             0.000172        0.000337        0.000258
  2017          20             0.000226        0.000341        0.000286
  2017          21             0.000182        0.000346        0.000269
  2017          22             0.000179        0.000418        0.000306
  2017          23             0.000203        0.000427        0.000322
  2017          24             0.000231        0.000488        0.000367
  2017          25             0.000268        0.000497        0.000388
  2017          26             0.000283        0.000533        0.000415
  2017          27             0.000278        0.000533        0.000412
  2017          28             0.000264        0.000615        0.000447
  2017          29             0.000305        0.000637        0.000477
  2017          30             0.000354        0.000602        0.000482
  2017          31             0.000424        0.000629        0.000530
  2017          32             0.000358        0.000762        0.000566
  2017          33             0.000420        0.000645        0.000536
  2017          34             0.000533        0.000678        0.000607
  2017          35             0.000523        0.000864        0.000697
  2017          36             0.000468        0.000869        0.000673
  2017          37             0.000540        0.000926        0.000736
  2017          38             0.000600        0.000987        0.000797
  2017          39             0.000616        0.001223        0.000925
  2017          40             0.000698        0.001202        0.000954
  2017          41             0.000700        0.001266        0.000987
  2017          42             0.000726        0.001505        0.001121
  2017          43             0.000892        0.001604        0.001253
  2017          44             0.000892        0.001779        0.001342
  2017          45             0.000813        0.002007        0.001423
  2017          46             0.001042        0.002199        0.001632
  2017          47             0.001060        0.002516        0.001798
  2017          48             0.001186        0.002666        0.001931
  2017          49             0.001198        0.002948        0.002070
  2017          50             0.001390        0.003358        0.002390
  2017          51             0.001497        0.003787        0.002669
  2017          52             0.001368        0.003894        0.002643
  2017          53             0.001431        0.004105        0.002791
  2017          54             0.001662        0.004727        0.003225
  2017          55             0.001578        0.004746        0.003176
  2017          56             0.001929        0.005676        0.003793
  2017          57             0.001949        0.005963        0.003941
  2017          58             0.002054        0.006446        0.004245
  2017          59             0.002165        0.006634        0.004403
  2017          60             0.002446        0.007119        0.004773
  2017          61             0.002519        0.007755        0.005089
  2017          62             0.003117        0.008776        0.005892
  2017          63             0.003026        0.009023        0.005971
  2017          64             0.003510        0.009660        0.006499
  2017          65             0.003978        0.010959        0.007365
  2017          66             0.004216        0.011835        0.007898
  2017          67             0.004956        0.013242        0.008941
  2017          68             0.005427        0.013977        0.009524
  2017          69             0.006038        0.015412        0.010485
  2017          70             0.007501        0.017792        0.012341
  2017          71             0.007439        0.017424        0.012097
  2017          72             0.009152        0.021733        0.014871
  2017          73             0.010450        0.023467        0.016230
  2017          74             0.013296        0.029450        0.020386
  2017          75             0.015197        0.032517        0.022690
  2017          76             0.016994        0.036873        0.025378
  2017          77             0.019714        0.041244        0.028572
  2017          78             0.023748        0.046042        0.032717
  2017          79             0.026562        0.053167        0.036981
  2017          80             0.031851        0.061929        0.043259
  2017          81             0.036364        0.067450        0.047698
  2017          82             0.044358        0.076913        0.055752
  2017          83             0.051525        0.086823        0.063388
  2017          84             0.060147        0.099074        0.072588
  2017          85             0.070061        0.110531        0.082189
  2017          86             0.077061        0.117492        0.088344
  2017          87             0.092340        0.135952        0.103885
  2017          88             0.103656        0.155187        0.116791
  2017          89             0.118582        0.163789        0.129567
  2017          90             0.138336        0.188369        0.149923
  2017          91             0.150317        0.200020        0.161460
  2017          92             0.167718        0.219361        0.179158
  2017          93             0.177063        0.222755        0.186958
  2017          94             0.234539        0.260905        0.240045
  2017          95             0.236558        0.266257        0.242616
  2017          96             0.244819        0.268953        0.249639
  2017          97             0.269777        0.322601        0.280027
  2017          98             0.283023        0.322890        0.290308
  2017          99             0.337549        0.326338        0.335664
  2017         100             0.392711        0.388734        0.392074
  2017         101             0.430787        0.412248        0.427875
  2017         102             0.471251        0.438500        0.466045
  2017         103             0.513675        0.467359        0.506450
  2017         104             0.559251        0.495199        0.549401
  2017         105             0.607596        0.522102        0.594009
  2017         106             0.656379        0.566061        0.642048
  2017         107             0.709027        0.694649        0.706944
  2017         108             0.785127        1.017857        0.810811
  2017         109             0.921758        2.228571        0.998655
  2017         110+            1.458874              .        1.458874
  2018           0             0.002468        0.003138        0.002812
  2018           1             0.000230        0.000193        0.000211
  2018           2             0.000148        0.000132        0.000140
  2018           3             0.000097        0.000115        0.000106
  2018           4             0.000065        0.000080        0.000073
  2018           5             0.000062        0.000109        0.000086
  2018           6             0.000069        0.000098        0.000083
  2018           7             0.000038        0.000064        0.000052
  2018           8             0.000091        0.000085        0.000088
  2018           9             0.000072        0.000068        0.000070
  2018          10             0.000093        0.000076        0.000084
  2018          11             0.000044        0.000095        0.000070
  2018          12             0.000080        0.000092        0.000086
  2018          13             0.000106        0.000085        0.000095
  2018          14             0.000133        0.000139        0.000136
  2018          15             0.000171        0.000178        0.000175
  2018          16             0.000164        0.000198        0.000181
  2018          17             0.000139        0.000258        0.000201
  2018          18             0.000170        0.000293        0.000234
  2018          19             0.000208        0.000337        0.000275
  2018          20             0.000232        0.000355        0.000296
  2018          21             0.000217        0.000338        0.000280
  2018          22             0.000274        0.000392        0.000336
  2018          23             0.000292        0.000448        0.000375
  2018          24             0.000263        0.000470        0.000373
  2018          25             0.000278        0.000441        0.000365
  2018          26             0.000294        0.000503        0.000404
  2018          27             0.000257        0.000519        0.000395
  2018          28             0.000298        0.000578        0.000445
  2018          29             0.000317        0.000600        0.000465
  2018          30             0.000400        0.000556        0.000481
  2018          31             0.000407        0.000687        0.000552
  2018          32             0.000421        0.000739        0.000585
  2018          33             0.000485        0.000766        0.000630
  2018          34             0.000478        0.000788        0.000637
  2018          35             0.000462        0.000807        0.000638
  2018          36             0.000545        0.000894        0.000723
  2018          37             0.000584        0.000976        0.000784
  2018          38             0.000624        0.001106        0.000868
  2018          39             0.000669        0.001205        0.000943
  2018          40             0.000704        0.001188        0.000950
  2018          41             0.000664        0.001333        0.001003
  2018          42             0.000806        0.001391        0.001103
  2018          43             0.000816        0.001618        0.001223
  2018          44             0.000858        0.001885        0.001378
  2018          45             0.000916        0.002001        0.001466
  2018          46             0.000989        0.002257        0.001637
  2018          47             0.001045        0.002337        0.001703
  2018          48             0.001133        0.002680        0.001916
  2018          49             0.001326        0.003015        0.002175
  2018          50             0.001303        0.003221        0.002258
  2018          51             0.001384        0.003454        0.002435
  2018          52             0.001584        0.003933        0.002785
  2018          53             0.001574        0.004325        0.002960
  2018          54             0.001676        0.004462        0.003092
  2018          55             0.001741        0.005048        0.003425
  2018          56             0.001770        0.005072        0.003433
  2018          57             0.002104        0.005891        0.003985
  2018          58             0.002157        0.006337        0.004227
  2018          59             0.002352        0.006578        0.004456
  2018          60             0.002364        0.007105        0.004733
  2018          61             0.002667        0.007432        0.005034
  2018          62             0.002903        0.008260        0.005526
  2018          63             0.003230        0.009649        0.006369
  2018          64             0.003383        0.009758        0.006504
  2018          65             0.003757        0.010429        0.006990
  2018          66             0.004236        0.012074        0.008025
  2018          67             0.004645        0.012977        0.008655
  2018          68             0.005541        0.014474        0.009818
  2018          69             0.006039        0.015294        0.010453
  2018          70             0.006602        0.016783        0.011407
  2018          71             0.008017        0.019787        0.013522
  2018          72             0.007821        0.019703        0.013332
  2018          73             0.010575        0.024265        0.016754
  2018          74             0.011756        0.025386        0.017761
  2018          75             0.014313        0.032913        0.022404
  2018          76             0.017040        0.036169        0.025229
  2018          77             0.018936        0.039727        0.027601
  2018          78             0.023510        0.047049        0.033070
  2018          79             0.027288        0.052498        0.037283
  2018          80             0.030549        0.058407        0.041279
  2018          81             0.036111        0.069086        0.048387
  2018          82             0.043359        0.078111        0.055761
  2018          83             0.051407        0.087813        0.063860
  2018          84             0.058871        0.097538        0.071543
  2018          85             0.069367        0.110541        0.082172
  2018          86             0.079800        0.121357        0.091898
  2018          87             0.089164        0.130808        0.100428
  2018          88             0.104773        0.155123        0.117644
  2018          89             0.119365        0.171708        0.132222
  2018          90             0.137063        0.185496        0.148397
  2018          91             0.154836        0.202036        0.165350
  2018          92             0.170633        0.216063        0.180426
  2018          93             0.200236        0.229323        0.206465
  2018          94             0.203427        0.260653        0.215455
  2018          95             0.249001        0.285106        0.256315
  2018          96             0.248237        0.298450        0.258199
  2018          97             0.272365        0.295971        0.276936
  2018          98             0.305529        0.368945        0.317420
  2018          99             0.334058        0.372532        0.340884
  2018         100             0.374383        0.361521        0.372237
  2018         101             0.405327        0.381215        0.401421
  2018         102             0.436870        0.401426        0.431170
  2018         103             0.469373        0.425133        0.462104
  2018         104             0.502656        0.452915        0.494561
  2018         105             0.538105        0.478972        0.528515
  2018         106             0.576215        0.501791        0.563546
  2018         107             0.613305        0.554659        0.603387
  2018         108             0.656484        0.784615        0.674356
  2018         109             0.746914        2.131980        0.834565
  2018         110+            1.223346              .        1.223346
  2019           0             0.002399        0.002965        0.002690
  2019           1             0.000244        0.000220        0.000232
  2019           2             0.000176        0.000116        0.000145
  2019           3             0.000110        0.000155        0.000133
  2019           4             0.000065        0.000114        0.000090
  2019           5             0.000107        0.000129        0.000118
  2019           6             0.000083        0.000088        0.000086
  2019           7             0.000030        0.000094        0.000063
  2019           8             0.000034        0.000060        0.000048
  2019           9             0.000059        0.000085        0.000073
  2019          10             0.000023        0.000064        0.000044
  2019          11             0.000055        0.000056        0.000055
  2019          12             0.000048        0.000099        0.000075
  2019          13             0.000131        0.000131        0.000131
  2019          14             0.000087        0.000107        0.000097
  2019          15             0.000133        0.000199        0.000167
  2019          16             0.000146        0.000229        0.000189
  2019          17             0.000192        0.000264        0.000229
  2019          18             0.000218        0.000296        0.000259
  2019          19             0.000200        0.000308        0.000256
  2019          20             0.000275        0.000338        0.000308
  2019          21             0.000252        0.000379        0.000318
  2019          22             0.000292        0.000370        0.000332
  2019          23             0.000283        0.000447        0.000370
  2019          24             0.000292        0.000401        0.000349
  2019          25             0.000275        0.000449        0.000368
  2019          26             0.000302        0.000549        0.000433
  2019          27             0.000279        0.000579        0.000436
  2019          28             0.000337        0.000502        0.000424
  2019          29             0.000347        0.000507        0.000431
  2019          30             0.000340        0.000616        0.000484
  2019          31             0.000396        0.000537        0.000469
  2019          32             0.000417        0.000779        0.000603
  2019          33             0.000530        0.000758        0.000648
  2019          34             0.000473        0.000797        0.000639
  2019          35             0.000563        0.000875        0.000723
  2019          36             0.000541        0.000919        0.000734
  2019          37             0.000570        0.000909        0.000743
  2019          38             0.000606        0.001042        0.000828
  2019          39             0.000600        0.001139        0.000873
  2019          40             0.000702        0.001227        0.000970
  2019          41             0.000792        0.001274        0.001037
  2019          42             0.000701        0.001420        0.001066
  2019          43             0.000814        0.001419        0.001121
  2019          44             0.000844        0.001671        0.001264
  2019          45             0.000943        0.001911        0.001433
  2019          46             0.001009        0.002193        0.001609
  2019          47             0.001042        0.002243        0.001656
  2019          48             0.001144        0.002591        0.001880
  2019          49             0.001236        0.002753        0.002004
  2019          50             0.001177        0.003240        0.002214
  2019          51             0.001404        0.003334        0.002364
  2019          52             0.001455        0.003843        0.002666
  2019          53             0.001526        0.004131        0.002857
  2019          54             0.001571        0.004385        0.002987
  2019          55             0.001615        0.004387        0.003021
  2019          56             0.001962        0.005326        0.003673
  2019          57             0.001919        0.005258        0.003598
  2019          58             0.002174        0.006260        0.004201
  2019          59             0.002298        0.006626        0.004438
  2019          60             0.002395        0.006719        0.004544
  2019          61             0.002467        0.007238        0.004846
  2019          62             0.002720        0.008125        0.005399
  2019          63             0.002976        0.008840        0.005839
  2019          64             0.003381        0.009470        0.006351
  2019          65             0.003743        0.009726        0.006664
  2019          66             0.004000        0.011125        0.007441
  2019          67             0.004603        0.012587        0.008447
  2019          68             0.005068        0.013422        0.009071
  2019          69             0.005682        0.015356        0.010292
  2019          70             0.006339        0.016198        0.011018
  2019          71             0.007256        0.017759        0.012186
  2019          72             0.008346        0.020914        0.014188
  2019          73             0.009009        0.020917        0.014494
  2019          74             0.011498        0.026419        0.018182
  2019          75             0.012949        0.027936        0.019497
  2019          76             0.015594        0.033748        0.023412
  2019          77             0.017854        0.038052        0.026405
  2019          78             0.019963        0.042546        0.029257
  2019          79             0.025074        0.049576        0.034883
  2019          80             0.027852        0.055586        0.038676
  2019          81             0.033460        0.062371        0.044399
  2019          82             0.039316        0.072237        0.051324
  2019          83             0.045440        0.080207        0.057565
  2019          84             0.054110        0.092841        0.067039
  2019          85             0.062504        0.099761        0.074390
  2019          86             0.072523        0.117860        0.086227
  2019          87             0.085601        0.127665        0.097478
  2019          88             0.094833        0.137803        0.106075
  2019          89             0.112855        0.155375        0.123343
  2019          90             0.125510        0.178963        0.138165
  2019          91             0.144238        0.184699        0.153365
  2019          92             0.156530        0.205522        0.167052
  2019          93             0.175970        0.220784        0.185293
  2019          94             0.195444        0.258228        0.208393
  2019          95             0.209508        0.250269        0.217743
  2019          96             0.261778        0.303965        0.270045
  2019          97             0.241887        0.311865        0.255257
  2019          98             0.284778        0.324649        0.292191
  2019          99             0.297286        0.339379        0.304892
  2019         100             0.341483        0.332567        0.339927
  2019         101             0.368401        0.351277        0.365507
  2019         102             0.394900        0.368715        0.390565
  2019         103             0.421115        0.386712        0.415418
  2019         104             0.448203        0.410113        0.441724
  2019         105             0.475756        0.439270        0.469593
  2019         106             0.506135        0.467032        0.499523
  2019         107             0.541060        0.490265        0.531951
  2019         108             0.575075        0.567933        0.573831
  2019         109             0.622591        1.138686        0.678647
  2019         110+            0.920880              .        0.920880
  2020           0             0.002111        0.002707        0.002417
  2020           1             0.000188        0.000209        0.000199
  2020           2             0.000131        0.000152        0.000141
  2020           3             0.000069        0.000106        0.000088
  2020           4             0.000071        0.000109        0.000091
  2020           5             0.000055        0.000062        0.000059
  2020           6             0.000065        0.000062        0.000064
  2020           7             0.000057        0.000088        0.000073
  2020           8             0.000060        0.000061        0.000060
  2020           9             0.000038        0.000064        0.000052
  2020          10             0.000064        0.000090        0.000077
  2020          11             0.000045        0.000093        0.000070
  2020          12             0.000072        0.000088        0.000080
  2020          13             0.000088        0.000141        0.000115
  2020          14             0.000099        0.000096        0.000097
  2020          15             0.000119        0.000184        0.000153
  2020          16             0.000163        0.000254        0.000210
  2020          17             0.000197        0.000332        0.000267
  2020          18             0.000128        0.000279        0.000207
  2020          19             0.000194        0.000313        0.000256
  2020          20             0.000256        0.000287        0.000272
  2020          21             0.000278        0.000372        0.000327
  2020          22             0.000284        0.000362        0.000324
  2020          23             0.000307        0.000424        0.000368
  2020          24             0.000365        0.000445        0.000407
  2020          25             0.000310        0.000492        0.000407
  2020          26             0.000320        0.000545        0.000440
  2020          27             0.000378        0.000536        0.000462
  2020          28             0.000373        0.000560        0.000471
  2020          29             0.000372        0.000604        0.000494
  2020          30             0.000416        0.000629        0.000528
  2020          31             0.000460        0.000656        0.000562
  2020          32             0.000382        0.000658        0.000525
  2020          33             0.000417        0.000698        0.000561
  2020          34             0.000459        0.000767        0.000618
  2020          35             0.000549        0.000907        0.000733
  2020          36             0.000578        0.000898        0.000742
  2020          37             0.000589        0.000922        0.000759
  2020          38             0.000673        0.001079        0.000880
  2020          39             0.000671        0.000964        0.000820
  2020          40             0.000654        0.001166        0.000914
  2020          41             0.000654        0.001248        0.000957
  2020          42             0.000820        0.001371        0.001100
  2020          43             0.000782        0.001388        0.001089
  2020          44             0.000921        0.001728        0.001331
  2020          45             0.000935        0.001780        0.001364
  2020          46             0.001002        0.002052        0.001533
  2020          47             0.001117        0.002261        0.001697
  2020          48             0.001172        0.002452        0.001826
  2020          49             0.001281        0.002705        0.002005
  2020          50             0.001256        0.002970        0.002123
  2020          51             0.001328        0.003203        0.002270
  2020          52             0.001426        0.003637        0.002526
  2020          53             0.001594        0.003837        0.002731
  2020          54             0.001588        0.004126        0.002883
  2020          55             0.001751        0.004637        0.003202
  2020          56             0.001847        0.004860        0.003374
  2020          57             0.001985        0.005602        0.003823
  2020          58             0.001961        0.005510        0.003743
  2020          59             0.002324        0.006350        0.004317
  2020          60             0.002397        0.006866        0.004603
  2020          61             0.002672        0.007177        0.004906
  2020          62             0.002567        0.007573        0.005058
  2020          63             0.003052        0.008479        0.005736
  2020          64             0.003350        0.008900        0.006053
  2020          65             0.003536        0.010293        0.006822
  2020          66             0.003964        0.010612        0.007199
  2020          67             0.004110        0.012060        0.007934
  2020          68             0.005271        0.013617        0.009273
  2020          69             0.005450        0.014467        0.009750
  2020          70             0.006018        0.016666        0.011066
  2020          71             0.006869        0.017281        0.011783
  2020          72             0.007840        0.019739        0.013391
  2020          73             0.009639        0.022438        0.015550
  2020          74             0.009239        0.022062        0.015103
  2020          75             0.013011        0.029064        0.020144
  2020          76             0.014233        0.030309        0.021191
  2020          77             0.017687        0.038159        0.026409
  2020          78             0.020327        0.043399        0.029977
  2020          79             0.023147        0.047296        0.032945
  2020          80             0.028294        0.053553        0.038255
  2020          81             0.032777        0.061980        0.043980
  2020          82             0.038217        0.069290        0.049758
  2020          83             0.044867        0.079994        0.057403
  2020          84             0.052368        0.091677        0.065762
  2020          85             0.061508        0.101243        0.074419
  2020          86             0.071335        0.112650        0.084151
  2020          87             0.083611        0.129530        0.097072
  2020          88             0.097248        0.146828        0.110796
  2020          89             0.106768        0.149238        0.117504
  2020          90             0.128412        0.179436        0.140545
  2020          91             0.140922        0.188900        0.151869
  2020          92             0.154446        0.208034        0.166093
  2020          93             0.176115        0.229786        0.187174
  2020          94             0.187587        0.225741        0.195202
  2020          95             0.204825        0.265926        0.216922
  2020          96             0.215854        0.263053        0.225035
  2020          97             0.277385        0.291832        0.280122
  2020          98             0.274034        0.303072        0.279415
  2020          99             0.283923        0.329438        0.292116
  2020         100             0.329432        0.324207        0.328505
  2020         101             0.356007        0.343954        0.353886
  2020         102             0.382124        0.362895        0.378825
  2020         103             0.407612        0.380443        0.403013
  2020         104             0.432706        0.399277        0.427011
  2020         105             0.458918        0.426453        0.453232
  2020         106             0.486599        0.465695        0.482982
  2020         107             0.519776        0.503186        0.516904
  2020         108             0.562416        0.536561        0.557629
  2020         109             0.605153        0.685921        0.618834
  2020         110+            0.822478        1.354839        0.849171
  2021           0             0.002200        0.002605        0.002407
  2021           1             0.000149        0.000162        0.000156
  2021           2             0.000058        0.000123        0.000091
  2021           3             0.000089        0.000140        0.000115
  2021           4             0.000069        0.000121        0.000096
  2021           5             0.000052        0.000054        0.000053
  2021           6             0.000074        0.000075        0.000074
  2021           7             0.000061        0.000049        0.000055
  2021           8             0.000083        0.000063        0.000073
  2021           9             0.000034        0.000057        0.000046
  2021          10             0.000030        0.000097        0.000064
  2021          11             0.000095        0.000051        0.000073
  2021          12             0.000068        0.000140        0.000105
  2021          13             0.000110        0.000116        0.000113
  2021          14             0.000136        0.000161        0.000149
  2021          15             0.000141        0.000153        0.000147
  2021          16             0.000129        0.000257        0.000195
  2021          17             0.000163        0.000279        0.000223
  2021          18             0.000193        0.000329        0.000264
  2021          19             0.000228        0.000331        0.000281
  2021          20             0.000253        0.000332        0.000294
  2021          21             0.000316        0.000367        0.000343
  2021          22             0.000268        0.000393        0.000333
  2021          23             0.000344        0.000474        0.000411
  2021          24             0.000288        0.000501        0.000399
  2021          25             0.000313        0.000560        0.000443
  2021          26             0.000358        0.000549        0.000459
  2021          27             0.000329        0.000535        0.000438
  2021          28             0.000295        0.000610        0.000462
  2021          29             0.000344        0.000676        0.000518
  2021          30             0.000417        0.000607        0.000517
  2021          31             0.000465        0.000668        0.000572
  2021          32             0.000363        0.000712        0.000545
  2021          33             0.000487        0.000696        0.000595
  2021          34             0.000446        0.000710        0.000582
  2021          35             0.000472        0.000758        0.000619
  2021          36             0.000562        0.000813        0.000691
  2021          37             0.000633        0.000940        0.000790
  2021          38             0.000589        0.001072        0.000835
  2021          39             0.000668        0.001080        0.000878
  2021          40             0.000626        0.001186        0.000912
  2021          41             0.000677        0.001337        0.001011
  2021          42             0.000777        0.001303        0.001045
  2021          43             0.000853        0.001533        0.001199
  2021          44             0.000886        0.001521        0.001208
  2021          45             0.000882        0.001645        0.001269
  2021          46             0.000946        0.002066        0.001514
  2021          47             0.001120        0.002219        0.001676
  2021          48             0.001137        0.002437        0.001796
  2021          49             0.001234        0.002660        0.001962
  2021          50             0.001331        0.002796        0.002076
  2021          51             0.001398        0.003060        0.002238
  2021          52             0.001474        0.003379        0.002430
  2021          53             0.001534        0.003646        0.002584
  2021          54             0.001579        0.003923        0.002766
  2021          55             0.001650        0.004659        0.003184
  2021          56             0.001851        0.004769        0.003316
  2021          57             0.001985        0.004848        0.003434
  2021          58             0.002184        0.005864        0.004051
  2021          59             0.002040        0.005750        0.003900
  2021          60             0.002539        0.006763        0.004627
  2021          61             0.002422        0.007270        0.004811
  2021          62             0.002731        0.007753        0.005217
  2021          63             0.002962        0.008375        0.005649
  2021          64             0.003137        0.009234        0.006144
  2021          65             0.003555        0.009977        0.006674
  2021          66             0.003868        0.011753        0.007690
  2021          67             0.004523        0.011928        0.008113
  2021          68             0.004884        0.013068        0.008805
  2021          69             0.005694        0.015127        0.010197
  2021          70             0.005900        0.015756        0.010576
  2021          71             0.007082        0.018400        0.012418
  2021          72             0.007981        0.018927        0.013117
  2021          73             0.009189        0.021374        0.014838
  2021          74             0.010734        0.024638        0.017111
  2021          75             0.011228        0.024753        0.017367
  2021          76             0.014648        0.032724        0.022607
  2021          77             0.016647        0.034425        0.024265
  2021          78             0.020012        0.041423        0.029027
  2021          79             0.023468        0.047188        0.033255
  2021          80             0.027412        0.053335        0.037781
  2021          81             0.033002        0.062966        0.044615
  2021          82             0.037143        0.070588        0.049736
  2021          83             0.044020        0.077867        0.056325
  2021          84             0.051197        0.091541        0.065264
  2021          85             0.060426        0.099160        0.073277
  2021          86             0.070401        0.110471        0.083075
  2021          87             0.080354        0.126511        0.094244
  2021          88             0.096949        0.141565        0.109603
  2021          89             0.108257        0.159494        0.121782
  2021          90             0.118880        0.163793        0.129821
  2021          91             0.138709        0.192098        0.150924
  2021          92             0.153891        0.209169        0.166006
  2021          93             0.172740        0.220616        0.182723
  2021          94             0.189981        0.243664        0.200603
  2021          95             0.213019        0.254879        0.221035
  2021          96             0.227218        0.276408        0.236574
  2021          97             0.235038        0.288791        0.245160
  2021          98             0.291718        0.336578        0.299982
  2021          99             0.298491        0.340530        0.306034
  2021         100             0.321024        0.342614        0.324813
  2021         101             0.351506        0.372090        0.355136
  2021         102             0.379767        0.402877        0.383819
  2021         103             0.407083        0.433755        0.411651
  2021         104             0.433842        0.464713        0.439068
  2021         105             0.460394        0.500984        0.467298
  2021         106             0.488791        0.556982        0.500600
  2021         107             0.520504        0.647343        0.541630
  2021         108             0.564070        0.745412        0.593721
  2021         109             0.629259        0.853801        0.668129
  2021         110+            0.775828        1.475728        0.839681
  2022           0             0.002003        0.002531        0.002274
  2022           1             0.000212        0.000253        0.000233
  2022           2             0.000155        0.000208        0.000182
  2022           3             0.000154        0.000098        0.000125
  2022           4             0.000112        0.000146        0.000130
  2022           5             0.000122        0.000131        0.000127
  2022           6             0.000048        0.000064        0.000056
  2022           7             0.000083        0.000110        0.000097
  2022           8             0.000070        0.000089        0.000080
  2022           9             0.000044        0.000092        0.000068
  2022          10             0.000077        0.000069        0.000073
  2022          11             0.000072        0.000097        0.000085
  2022          12             0.000073        0.000132        0.000103
  2022          13             0.000090        0.000110        0.000101
  2022          14             0.000122        0.000191        0.000158
  2022          15             0.000158        0.000195        0.000177
  2022          16             0.000160        0.000281        0.000222
  2022          17             0.000230        0.000317        0.000275
  2022          18             0.000197        0.000303        0.000252
  2022          19             0.000219        0.000285        0.000253
  2022          20             0.000292        0.000287        0.000289
  2022          21             0.000312        0.000329        0.000321
  2022          22             0.000290        0.000373        0.000333
  2022          23             0.000338        0.000455        0.000399
  2022          24             0.000331        0.000492        0.000415
  2022          25             0.000326        0.000539        0.000437
  2022          26             0.000316        0.000514        0.000420
  2022          27             0.000370        0.000628        0.000507
  2022          28             0.000383        0.000645        0.000522
  2022          29             0.000375        0.000651        0.000521
  2022          30             0.000323        0.000671        0.000505
  2022          31             0.000417        0.000648        0.000538
  2022          32             0.000422        0.000717        0.000576
  2022          33             0.000410        0.000731        0.000577
  2022          34             0.000433        0.000845        0.000646
  2022          35             0.000460        0.000761        0.000615
  2022          36             0.000575        0.000975        0.000781
  2022          37             0.000492        0.000835        0.000668
  2022          38             0.000639        0.000958        0.000802
  2022          39             0.000644        0.001202        0.000929
  2022          40             0.000740        0.001280        0.001015
  2022          41             0.000776        0.001255        0.001020
  2022          42             0.000803        0.001494        0.001153
  2022          43             0.000866        0.001549        0.001214
  2022          44             0.000914        0.001727        0.001328
  2022          45             0.001007        0.001789        0.001403
  2022          46             0.001124        0.001891        0.001513
  2022          47             0.001159        0.002185        0.001679
  2022          48             0.001234        0.002496        0.001872
  2022          49             0.001357        0.002655        0.002014
  2022          50             0.001301        0.002841        0.002087
  2022          51             0.001404        0.003154        0.002293
  2022          52             0.001451        0.003398        0.002434
  2022          53             0.001462        0.003911        0.002690
  2022          54             0.001755        0.004148        0.002943
  2022          55             0.001806        0.004806        0.003323
  2022          56             0.001905        0.004922        0.003441
  2022          57             0.002160        0.005414        0.003792
